OC_omid,issn,EP_id,Publications_in_venue,Open Access
63035623,"['1387-9316', '1569-996X']",446935,312,Unknown
68059658,"['1663-4837', '1422-0857']",475040,312,Unknown
619033619,"['1570-6001', '1387-6732']",448213,312,Unknown
61301406745,['1212-8570'],486196,312,True
6302310632,"['2336-3177', '1802-4637']",484813,312,True
617021593,"['1750-8657', '1750-8649']",470351,311,Unknown
6401714316,"['2570-8783', '1802-7679']",488896,311,Unknown
6901510526,"['0291-3798', '2117-590X']",451434,311,True
6201849089,"['1475-3820', '1478-3428']",438721,311,Unknown
65042422,"['1569-9919', '0929-7332']",444437,311,Unknown
61301878620,['2079-5971'],478827,310,True
61901874062,"['1570-0658', '1385-3783']",442771,310,Unknown
61201822009,"['1504-2898', '0802-7285']",340010,310,True
61301438417,['2300-6579'],484598,310,True
6901718356,['1799-649X'],477795,309,True
690347009,"['1572-865X', '0925-854X']",436391,308,Unknown
6302627329,['2056-4902'],489821,308,Unknown
61601355797,"['0901-8328', '1502-7244']",342515,307,Unknown
6401160857,"['1446-9022', '2194-5993']",446491,307,Unknown
62102006824,"['0165-0505', '2211-2898']",481906,307,True
66044516,"['0013-0818', '1500-1989']",343193,307,True
6801722238,"['1569-2108', '1569-2094']",474925,307,Unknown
61301436871,['2663-2144'],504859,306,True
6602153597,"['1429-9321', '2299-193X']",484082,306,True
62602107795,"['2083-4616', '1731-7533']",469079,305,Unknown
62601660070,"['1314-3301', '1314-6947']",484151,305,True
630193010,"['1479-277X', '1046-3283']",440511,305,Unknown
6301635888,"['1871-1901', '1871-191X']",470350,305,Unknown
610732875,['2055-5911'],483782,304,True
6301640048,"['1822-6760', '2345-0355']",485394,304,True
61901514775,"['1960-6028', '0153-3320']",340786,304,Unknown
61702037971,"['1821-2808', '0350-7599']",490341,304,True
6102208796,"['1855-363X', '1581-5374']",475408,304,Unknown
61102166499,"['1938-8071', '1938-8063']",477021,304,Unknown
614029698,"['2032-0442', '0009-8140']",477347,304,Unknown
6601565870,"['1663-9391', '1663-9383']",485365,303,True
62601960688,"['2708-4604', '2708-4612']",503848,303,True
670236208,['2444-8729'],490077,302,True
62601783717,"['1750-2241', '1755-1684']",477631,301,Unknown
61202662552,"['2053-4477', '2053-4485']",486030,301,Unknown
6120778385,"['2406-0712', '0038-0318']",500294,300,True
62071158,['1647-0737'],490938,300,True
646020823,"['2059-9773', '1359-4575']",438656,300,Unknown
648013874,"['1755-1196', '1477-1756']",486032,300,Unknown
61401781057,"['1613-3625', '1612-1783']",478281,300,Unknown
62502136656,"['0776-3824', '2034-7871']",444168,300,Unknown
6201055982,"['1560-4292', '1560-4306']",441758,299,Unknown
6101847804,"['1588-2519', '1585-1923']",471871,299,Unknown
61901749321,"['0394-2864', '1972-5043']",488889,298,Unknown
6702317491,"['2195-9617', '1619-4993']",469341,297,True
61701589599,"['0761-8271', '2647-7300']",482455,297,Unknown
6150807887,"['1478-5722', '1478-5730']",471643,297,Unknown
617045495,"['1578-0732', '2174-7350']",489111,297,True
6220555483,"['2047-1025', '2047-1033']",485604,296,Unknown
61501489214,"['2309-1088', '2079-3715']",484864,296,True
61202447515,"['1026-9932', '2310-323X']",498403,295,Unknown
61502866498,"['1777-9006', '2102-5878']",485564,294,True
62102219053,"['1994-7658', '1314-0817']",476187,294,True
6401625157,['2543-8476'],497865,294,True
61601368597,"['1755-0637', '1755-0645']",475493,294,Unknown
6301490631,"['0004-0428', '1988-8511']",438059,293,True
61701409108,"['1213-7758', '1213-7499']",488433,293,Unknown
62302686289,"['1135-6618', '1885-8031']",473939,292,True
6260112844,"['1059-0161', '1573-7756']",442446,292,Unknown
6301715937,['1615-3014'],470222,291,True
62401151854,['2056-6700'],487637,291,True
6210874448,['1802-7962'],472482,290,True
6803094499,"['0078-2122', '2507-0444']",451315,290,Unknown
646013626,"['1476-9948', '1743-1670']",484095,290,Unknown
6180573155,"['1368-0005', '1467-9612']",447348,290,Unknown
62501703015,"['0272-0965', '1570-0747']",445889,290,Unknown
6260875216,"['0260-6755', '1947-248X']",482111,290,Unknown
61601632682,"['1473-3536', '1752-2331']",471251,289,Unknown
62502127706,"['2605-3322', '0212-9426']",476157,289,True
611068845,"['1569-9676', '0774-5141']",451404,288,Unknown
6130827377,['1365-893X'],443138,288,True
62301109898,"['1468-2400', '1463-1652']",442038,288,Unknown
6110626024,['2352-2267'],496717,288,Unknown
6170156005,"['1971-8403', '0392-4939']",492959,288,Unknown
6140632049,['1986-3497'],477421,288,Unknown
6802145638,"['1392-1126', '2424-6158']",498638,287,True
6101330308,"['2040-8064', '2040-8056']",491325,287,Unknown
66044758,"['2307-0404', '2786-4804']",493439,287,True
617057270,['1885-3137'],474073,287,True
6901893970,"['2153-9596', '2153-960X']",478922,287,Unknown
614064425,"['1355-6207', '2326-6384']",442448,287,Unknown
61501476864,"['1576-5962', '2174-0534']",489512,286,True
61203132839,"['1871-5656', '1871-5621']",470917,286,Unknown
62501464286,"['2308-7250', '2075-5279']",485363,286,True
62502747612,['2044-1398'],503023,285,Unknown
6202789227,"['2040-199X', '1751-7974']",470387,285,Unknown
626050150,['1895-1171'],472040,284,True
6901154283,"['1759-7595', '0147-037X']",478839,284,Unknown
61601086339,"['2044-2513', '2044-2521']",484188,284,Unknown
6502307403,"['2353-1827', '2083-1277']",483670,284,True
61101607291,"['2345-0487', '2345-0479']",484966,282,True
6901431345,"['2353-5571', '2353-4184']",484745,282,True
61701436367,"['2412-0774', '1609-8595']",499092,282,True
6301609002,"['0354-0596', '1854-1089']",472494,281,True
6140767989,"['1387-6759', '1569-9897']",343568,281,Unknown
62601136380,"['1553-4529', '1553-4510']",470022,281,Unknown
6130599809,"['1581-7652', '1855-7112']",488810,280,Unknown
6120898638,"['1932-2798', '1876-2700']",474783,280,Unknown
61401871453,['2300-9969'],488982,279,True
6802145543,"['1392-1274', '2424-6050']",498669,279,True
62401949157,"['1803-537X', '1803-6805']",485552,278,True
6601228580,['1697-8293'],483897,278,True
61101820381,['2182-2875'],439938,277,Unknown
619060189,"['2014-0983', '0214-8757']",480207,277,True
62401993598,"['0082-6049', '1782-1576']",447892,277,Unknown
61901276678,['2042-1168'],476949,277,Unknown
6802569574,"['1748-4995', '1748-5002']",469917,277,Unknown
62602596693,"['2210-4127', '2210-4119']",480130,276,Unknown
62201685539,['2236-3777'],504973,276,True
611045048,"['1871-1375', '1871-1340']",480197,276,Unknown
610160859,"['0393-2516', '1972-5558']",446660,276,Unknown
61201230987,"['0353-9008', '2683-5797']",503153,276,True
6101130872,"['2196-7970', '1616-1203']",476375,276,Unknown
6101679080,"['2082-8799', '1899-1998']",484796,276,Unknown
6601621629,"['2213-8617', '0030-5472']",449269,276,Unknown
6130435354,"['1474-2748', '2040-0551']",486842,275,Unknown
61101242035,"['0353-6483', '1855-8399']",483993,275,True
640985752,"['1747-6321', '1747-633X']",476393,274,Unknown
6230397721,"['1437-2053', '1874-6373']",470665,274,Unknown
6102189760,"['2193-0066', '2193-0074']",503935,274,True
61201950627,['2641-0397'],497755,274,True
61201953201,"['2386-7876', '0214-0039']",494090,274,True
61601413245,"['1213-2101', '2571-0710']",488656,274,Unknown
61101278156,"['1751-7427', '1740-6315']",469883,273,Unknown
626048373,"['1148-8158', '2109-943X']",482928,273,Unknown
6401160956,"['1932-0205', '2194-6078']",485295,273,Unknown
6250452232,"['1613-3811', '0167-6164']",442352,272,Unknown
6101157473,"['1752-2285', '0967-201X']",343406,272,True
690104073,"['1479-5914', '1479-5922']",441761,272,Unknown
6101742545,"['2084-1965', '2083-5205']",484825,271,True
61301438400,['2300-6560'],489552,271,True
6601703742,"['1130-3743', '2386-5660']",482875,271,True
614038270,"['1891-943X', '0809-6724']",470231,271,True
6502307511,"['2353-3293', '1689-765X']",483669,270,True
62601326274,"['1988-320X', '0037-0894']",446838,269,True
6170820546,"['1130-5274', '2174-0550']",496966,269,True
630249976,"['1138-2783', '1390-3306']",484035,269,True
6501049380,"['1878-4712', '0957-9656']",486503,268,Unknown
640968737,"['1623-6572', '2107-0385']",502553,268,Unknown
62501635037,['1734-087X'],500539,268,Unknown
63101257,"['1588-2624', '1216-8076']",437208,268,Unknown
6401677819,"['2336-4920', '2336-4912']",488454,268,True
6302194030,"['0352-0447', '1855-6396']",471317,268,Unknown
6101412243,['1950-5701'],490827,267,True
6201768740,"['1750-3183', '1750-3175']",487025,267,Unknown
62601009143,"['2104-385X', '0035-3833']",446629,266,Unknown
6190961753,"['2352-8230', '0031-8035']",484468,266,Unknown
61901171642,"['2410-9576', '2412-2394']",497182,266,Unknown
62101391544,"['0928-9380', '1568-5195']",442186,266,Unknown
61302120785,"['1691-4147', '1691-5534']",477361,265,Unknown
61801112377,"['2247-9104', '1582-9146']",476216,265,True
62201389301,"['1568-5179', '0929-0761']",341519,265,Unknown
6902144590,['1821-2506'],486402,265,True
6301473687,"['2101-0609', '1639-6073']",498626,264,Unknown
690817592,"['2367-2293', '0342-2852']",448318,263,Unknown
6180495734,"['2041-9015', '0965-9315']",484941,263,True
61301233746,"['0354-3293', '2217-8082']",488738,263,True
6402422254,"['0075-966X', '2101-0234']",444239,262,Unknown
61075302,['1646-7698'],504327,262,True
62402065596,"['1751-4517', '1751-4525']",471936,262,Unknown
61401724378,"['2169-2335', '2169-2327']",486736,261,Unknown
6703112858,"['0940-5151', '1869-6147']",484012,261,Unknown
6803051762,"['2065-0817', '2065-1198']",495196,261,True
6103196085,['1757-9597'],484563,260,Unknown
62401347123,"['0090-8290', '2210-2396']",481846,260,Unknown
61501585824,"['2014-8801', '0211-819X']",483965,259,True
6301693746,['2050-8794'],489442,259,Unknown
620954219,"['1568-5357', '1363-5247']",342961,259,Unknown
62401112240,"['1805-4854', '1805-4862']",480327,259,Unknown
646044385,"['1474-0559', '0261-1279']",440013,258,Unknown
62302002276,"['0082-2884', '2040-8706']",478837,258,Unknown
6102183443,['2444-569X'],490508,258,True
6401153522,"['1245-1436', '2117-3869']",486588,258,True
690602758,"['1570-0674', '1380-7854']",444732,258,Unknown
69063811,"['1877-976X', '1877-9751']",477933,258,Unknown
621044551,"['1578-6617', '1573-1731', '1567-6617']",444495,258,Unknown
6701834977,['1689-8311'],474818,257,Unknown
6601644730,"['2040-8153', '1466-2035']",484092,257,Unknown
61101226737,['1698-6989'],483376,257,Unknown
6702224828,['2049-9647'],484934,257,True
62101785898,"['1754-1476', '1754-1484']",477752,256,Unknown
6220740834,"['2196-4726', '0044-2305']",448250,256,Unknown
6230578485,"['1368-2679', '1758-9142']",483086,256,Unknown
62301793834,"['2101-0137', '0984-2292']",441029,256,Unknown
670920619,"['2255-5951', '1132-2799']",474005,255,True
6180254264,"['1572-543X', '0166-2740']",470232,255,Unknown
6103543057,"['2101-0056', '0014-2166']",444381,254,Unknown
6170986334,"['1600-0390', '0065-101X']",341321,254,Unknown
61402113279,"['0212-4068', '1989-9106']",482012,254,True
6601228701,['1697-9818'],472896,254,True
6401496708,['2340-7565'],505196,252,Unknown
6901431391,"['2353-561X', '2353-4192']",484746,252,True
61801860644,"['0771-7776', '2295-9025']",475760,252,Unknown
6501685840,"['1765-307X', '0993-8516']",472320,252,True
61301969061,"['0025-2603', '2031-0226']",480867,251,Unknown
61401955777,"['1868-6346', '1868-6354']",485083,251,True
630618434,"['1971-8519', '0004-0177']",487518,251,Unknown
6260314989,"['1613-7035', '1613-7027']",470884,251,Unknown
62201826847,"['2047-7236', '0029-4586']",445285,250,Unknown
62402631607,['1734-6029'],484899,250,Unknown
651047560,"['0959-3683', '1749-6284']",478828,250,Unknown
616047686,"['1265-1354', '1777-5329']",483021,249,Unknown
6402558515,"['1696-019X', '2386-3978']",491283,249,True
633039091,"['1743-1727', '1462-2459']",480004,249,Unknown
6201601376,"['0008-199X', '1471-6836']",438802,248,Unknown
632018977,['1757-0972'],483740,248,Unknown
62601930984,"['0518-3766', '2545-3491']",499022,248,Unknown
6140276069,['0819-8691'],482521,248,Unknown
63054457,"['1635-4079', '1775-433X']",489594,246,True
6501172054,"['2406-0658', '1820-0222']",502150,245,True
6701745345,"['2522-9303', '2522-9478']",502241,245,Unknown
6201852125,"['1988-4192', '0034-849X']",446551,245,True
6302997608,"['1588-2586', '1216-9803']",437195,244,Unknown
660746339,"['1570-9256', '0922-2936']",480695,244,Unknown
61201023447,"['1891-1781', '0809-6341']",468505,244,True
6901093096,"['2334-8577', '0353-5738']",479859,244,True
62101452859,"['0390-0851', '1972-5760']",488660,243,Unknown
631026956,"['0350-137X', '2334-9190']",483987,243,True
6130435286,"['1474-273X', '2040-0896']",474761,243,Unknown
6130664490,"['1820-9270', '0579-6431']",488365,243,True
61201121962,"['2063-4269', '2062-0810']",504614,243,True
6160937116,"['2232-2647', '1855-9719']",478753,242,True
6260315364,"['1876-0104', '1613-7272']",471794,241,Unknown
62401072493,"['1338-4287', '0021-5597']",481591,241,Unknown
6230104515,"['2049-6710', '1059-440X']",485785,241,Unknown
61301583314,"['2335-0806', '0352-2334']",489044,241,True
61801760081,"['2300-5238', '0867-0005']",498508,241,True
62602105088,"['1211-4669', '1805-9511']",482951,241,True
61101267191,"['1644-8561', '2451-280X']",486449,240,True
6260671898,"['0957-4239', '1474-0524']",437977,240,Unknown
615051838,['2393-1140'],486103,240,True
62301844287,"['1749-5032', '1755-1676']",474731,240,Unknown
6603233532,"['0080-3898', '1613-0413']",481806,240,Unknown
6802399244,['2197-6775'],487811,239,True
670783380,"['2453-711X', '1337-8384']",484069,238,Unknown
6101086334,"['1989-7448', '1139-7853']",474791,238,Unknown
62401699355,['2243-4690'],480576,238,True
6602799237,"['0300-693X', '1879-6583']",439780,238,Unknown
6501678314,['2336-9205'],484831,238,Unknown
66044524,"['1504-2944', '0018-263X']",340920,237,True
6901694281,"['2050-4918', '0332-4893']",482182,237,Unknown
626049261,"['1645-3794', '2182-7400']",468530,236,True
61101729119,"['2366-7796', '1437-7160']",483181,236,Unknown
6170851767,"['1464-8172', '2210-5018']",469358,236,Unknown
611043760,"['1133-4525', '2255-3924']",484032,235,Unknown
62301074038,"['2034-6506', '0332-1592']",445657,235,Unknown
61201690636,"['2353-8139', '1643-8183']",496799,233,True
61102394127,"['1875-6719', '0165-7305']",451330,233,Unknown
6202239903,"['2049-8608', '2049-8675']",487489,233,Unknown
6402193847,"['1972-4802', '1126-1668']",488497,232,True
6601358035,"['2047-7414', '2047-7422']",480871,232,Unknown
6902276398,['2229-0443'],487821,232,True
6302248143,"['1588-290X', '0039-3363']",470786,232,Unknown
6901723129,"['0094-3037', '1876-3308']",475518,232,Unknown
61601145129,"['2048-0717', '1539-7785']",451293,232,Unknown
6901281287,"['1613-4877', '1612-5681']",474788,231,Unknown
6801689066,"['1820-3159', '2560-3329']",501811,231,True
617046537,"['1696-5043', '1989-7413']",484925,231,True
6303156368,['1570-1824'],471180,231,Unknown
61301881272,"['1425-3305', '2300-9802']",478912,231,Unknown
67053600,['1644-0765'],486682,231,True
62201597980,"['1896-1525', '1231-1952']",484058,231,True
617048453,"['2299-7326', '2299-7075']",479806,231,True
62301014080,"['0927-3131', '1875-7405']",446748,231,Unknown
640827943,"['2154-3348', '2194-6035']",485146,230,True
62502023432,"['0350-8501', '2560-3116']",503347,230,True
61801719094,"['2052-9023', '2052-9015']",484189,230,Unknown
621063673,"['2193-9713', '1862-5002']",475461,230,Unknown
6201716729,"['1614-9939', '1614-9920']",476293,230,Unknown
61201042866,"['1988-8295', '0214-0314']",485612,230,True
61603112303,"['1750-9858', '1750-984X']",479816,229,Unknown
62302243257,"['1612-1651', '2191-5784']",469019,229,Unknown
62301766235,"['2501-1960', '2501-3165']",494633,229,True
62102089295,"['2052-7764', '2052-7772']",490750,229,Unknown
6602376315,['1773-0546'],472685,229,True
621091610,"['2045-3825', '2045-3817']",477673,228,Unknown
61401205744,['2610-9182'],495345,228,True
62402001494,"['1648-665X', '1392-5016']",498649,228,True
61901983017,"['1875-9858', '1875-984X']",475126,228,Unknown
62301910570,['2255-2863'],503474,228,True
69067179,['2414-0325'],488809,228,Unknown
61802127676,"['1988-2327', '1131-6993']",475864,228,Unknown
62201836232,"['1749-4907', '1749-4915']",470894,227,Unknown
62401758074,"['1946-3014', '1946-3022']",480841,227,Unknown
639035832,"['2449-8378', '2084-140X']",484738,227,True
6302808330,"['1379-2547', '2295-9033']",483105,227,Unknown
62401862833,"['2254-6774', '0213-2028']",482019,227,Unknown
61702786507,"['1759-8281', '1759-8273']",483583,227,Unknown
6260847939,"['1756-9370', '1756-9389']",484557,227,Unknown
650236576,['0257-9774'],420618,227,Unknown
62302758321,"['2044-0146', '2044-0138']",480192,227,Unknown
61702003328,['1604-3030'],340045,226,True
6260417183,"['1573-3831', '0168-9789']",444874,226,Unknown
622035902,"['2353-737X', '0011-4561']",478976,225,Unknown
6601850870,"['1988-4672', '1138-4891']",483717,225,True
61401400500,"['2031-0242', '0890-2917']",451848,225,Unknown
6601851995,"['1696-7240', '1988-8287']",485696,225,True
690682509,"['0524-6881', '1805-0867']",482363,225,Unknown
6302627280,['2056-4880'],486581,224,Unknown
61701477542,['2514-4820'],499808,224,True
61502016678,"['1843-5971', '2284-7820']",486412,224,True
61701117490,"['0211-1608', '2530-3589']",491137,224,Unknown
660228724,"['0734-578X', '2168-4723']",494602,223,Unknown
6101777061,"['0209-3324', '2450-1549']",499807,223,True
61101669595,"['2173-1292', '2174-5145']",485624,223,True
